Date,Open_BVN,High_BVN,Low_BVN,Adj Close_BVN,Open_T03_BHP,High_T03_BHP,Low_T03_BHP,Adj Close_T03_BHP,Open_T04_FSM,High_T04_FSM,Low_T04_FSM,Adj Close_T04_FSM,Open_T05_SCCO,High_T05_SCCO,Low_T05_SCCO,Adj Close_T05_SCCO,Open_GLD,High_GLD,Low_GLD,Adj Close_GLD,Open_GCF,High_GCF,Low_GCF,Adj Close_GCF,Open_SIF,High_SIF,Low_SIF,Adj Close_SIF,Open_HGF,High_HGF,Low_HGF,Adj Close_HGF,Open_ZINC,High_ZINC,Low_ZINC,Adj Close_ZINC,Open_BZ_F,High_BZ_F,Low_BZ_F,Adj Close_BZ_F,Open_GSPC,High_GSPC,Low_GSPC,Close_GSPC,Open_DJI,High_DJI,Low_DJI,Close_DJI,Open_PEN_X,High_PEN_X,Low_PEN_X,Close_PEN_X,Year_df,BVN_Return,Trend
2017-01-20,12.9399995803833,13.420000076293945,12.789999961853027,12.645037651062012,35.59321975708008,35.78055191040039,35.45049285888672,25.01194953918457,6.510000228881836,6.849999904632568,6.389999866485596,6.670000076293945,35.83000183105469,36.43000030517578,35.66999816894531,26.312040328979492,114.6500015258789,115.76000213623047,114.31999969482422,115.05000305175781,1202.800048828125,1212.0999755859375,1202.800048828125,1204.300048828125,16.924999237060547,17.1200008392334,16.924999237060547,16.996999740600586,2.609999895095825,2.619999885559082,2.5929999351501465,2.617000102996826,7.949999809265137,7.980000019073486,7.949999809265137,8.010000228881836,54.279998779296875,55.790000915527344,54.189998626708984,55.4900016784668,2269.9599609375,2276.9599609375,2265.010009765625,2271.31005859375,19795.060546875,19843.939453125,19759.140625,19827.25,3.266700029373169,3.3150999546051025,3.266700029373169,3.313999891281128,2017-01-20,0.018590199541548058,1
2017-01-23,13.319999694824219,13.609999656677246,13.050000190734863,13.010445594787598,35.95004653930664,36.06601333618164,35.77163314819336,25.256244659423828,6.789999961853027,6.909999847412109,6.659999847412109,6.849999904632568,36.47999954223633,36.7599983215332,36.189998626708984,26.830829620361328,115.51000213623047,116.16999816894531,115.19999694824219,115.79000091552734,1212.0,1215.0,1210.0,1215.0,17.200000762939453,17.200000762939453,17.1299991607666,17.149999618530273,2.6384999752044678,2.6394999027252197,2.635499954223633,2.6394999027252197,8.09000015258789,8.210000038146973,8.09000015258789,8.130000114440918,55.470001220703125,55.7400016784668,54.650001525878906,55.22999954223633,2267.780029296875,2271.780029296875,2257.02001953125,2265.199951171875,19794.7890625,19833.98046875,19732.359375,19799.849609375,3.2156999111175537,3.2953999042510986,3.208899974822998,3.222100019454956,2017-01-23,0.028897339320685722,1
2017-01-24,13.569999694824219,13.789999961853027,13.300000190734863,12.9719820022583,37.02943801879883,37.27921676635742,36.83318328857422,26.026708602905273,6.300000190734863,6.400000095367432,6.010000228881836,6.150000095367432,37.310001373291016,38.029998779296875,37.25,27.722261428833008,115.69000244140625,116.0199966430664,114.94000244140625,115.2699966430664,1219.0,1219.0,1207.699951171875,1210.300048828125,17.14900016784668,17.14900016784668,17.14900016784668,17.14900016784668,2.678999900817871,2.7019999027252197,2.678999900817871,2.700500011444092,8.149999618530273,8.1899995803833,8.119999885559082,8.199999809265137,55.38999938964844,55.849998474121094,55.04999923706055,55.439998626708984,2267.8798828125,2284.6298828125,2266.679931640625,2280.070068359375,19794.6796875,19949.240234375,19786.7109375,19912.7109375,3.2118000984191895,3.29010009765625,3.2118000984191895,3.209399938583374,2017-01-24,-0.002956362428102155,0
2017-01-25,13.25,13.390000343322754,12.979999542236328,12.645037651062012,36.73505783081055,37.23461151123047,36.6547737121582,26.10814094543457,6.099999904632568,6.269999980926514,6.059999942779541,6.210000038146973,37.5099983215332,38.70000076293945,37.279998779296875,28.23374366760254,114.13999938964844,114.44000244140625,113.68000030517578,114.31999969482422,1202.0,1202.800048828125,1194.9000244140625,1197.300048828125,16.829999923706055,16.959999084472656,16.829999923706055,16.944000244140625,2.695499897003174,2.7084999084472656,2.695499897003174,2.702500104904175,8.079999923706055,8.09000015258789,8.039999961853027,8.130000114440918,55.2400016784668,55.63999938964844,54.7599983215332,55.08000183105469,2288.8798828125,2299.550048828125,2288.8798828125,2298.3701171875,19994.48046875,20082.0,19994.48046875,20068.509765625,3.2822999954223633,3.2832000255584717,3.2751998901367188,3.2809998989105225,2017-01-25,-0.02520388566214249,0
2017-01-26,12.9399995803833,13.039999961853027,12.859999656677246,12.471949577331543,36.68153381347656,36.958072662353516,36.431758880615234,25.769886016845703,6.039999961853027,6.130000114440918,5.960000038146973,6.010000228881836,38.220001220703125,38.869998931884766,37.380001068115234,27.634592056274414,113.23999786376953,113.51000213623047,112.83000183105469,113.26000213623047,1199.699951171875,1199.699951171875,1185.5999755859375,1189.5,16.81399917602539,16.81399917602539,16.81399917602539,16.81399917602539,2.698499917984009,2.698499917984009,2.6600000858306885,2.6659998893737793,8.199999809265137,8.199999809265137,8.0,8.029999732971191,55.369998931884766,56.54999923706055,55.209999084472656,56.2400016784668,2298.6298828125,2300.989990234375,2294.080078125,2296.679931640625,20076.25,20125.580078125,20067.529296875,20100.91015625,3.206399917602539,3.300800085067749,3.206399917602539,3.2920000553131104,2017-01-26,-0.013688221301257353,0
2017-01-27,13.010000228881836,13.359999656677246,12.90999984741211,12.798893928527832,36.91347122192383,37.038360595703125,36.60124969482422,25.832529067993164,6.03000020980835,6.230000019073486,6.0,6.159999847412109,37.61000061035156,38.650001525878906,37.459999084472656,28.08761215209961,112.93000030517578,113.55000305175781,112.80999755859375,113.48999786376953,1187.9000244140625,1188.300048828125,1187.9000244140625,1188.0999755859375,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2.6705000400543213,2.680000066757202,2.6579999923706055,2.680000066757202,7.960000038146973,7.960000038146973,7.909999847412109,8.039999961853027,56.11000061035156,56.5,54.849998474121094,55.52000045776367,2299.02001953125,2299.02001953125,2291.6201171875,2294.68994140625,20103.359375,20115.970703125,20072.640625,20093.779296875,3.233799934387207,3.2999000549316406,3.233799934387207,3.234299898147583,2017-01-27,0.026214374037442312,1
2017-01-30,13.449999809265137,13.479999542236328,13.170000076293945,12.664268493652344,36.36931228637695,36.46744155883789,35.98572540283203,25.44416046142578,6.210000038146973,6.25,6.059999942779541,6.079999923706055,38.099998474121094,38.599998474121094,37.81999969482422,28.029159545898438,113.61000061035156,114.30000305175781,113.54000091552734,113.97000122070312,1191.699951171875,1198.5,1187.0999755859375,1193.199951171875,17.149999618530273,17.149999618530273,17.121999740600586,17.121999740600586,2.680999994277954,2.681999921798706,2.6364998817443848,2.6475000381469727,8.039999961853027,8.0600004196167,8.020000457763672,8.050000190734863,55.400001525878906,55.63999938964844,54.970001220703125,55.22999954223633,2286.010009765625,2286.010009765625,2268.0400390625,2280.89990234375,20028.619140625,20028.619140625,19870.390625,19971.130859375,3.217400074005127,3.290600061416626,3.217400074005127,3.224400043487549,2017-01-30,-0.010518521024337701,0
2017-01-31,13.520000457763672,13.789999961853027,13.399999618530273,13.26046085357666,37.0026741027832,37.17216873168945,36.47636032104492,25.86384391784668,6.28000020980835,6.289999961853027,6.110000133514404,6.239999771118164,38.5099983215332,38.849998474121094,37.9900016784668,28.029159545898438,115.2699966430664,115.81999969482422,115.18000030517578,115.55000305175781,1194.9000244140625,1214.699951171875,1193.5,1208.5999755859375,17.329999923706055,17.559999465942383,17.329999923706055,17.511999130249023,2.6579999923706055,2.7214999198913574,2.6579999923706055,2.7214999198913574,8.100000381469727,8.220000267028809,8.100000381469727,8.270000457763672,55.220001220703125,55.939998626708984,54.939998626708984,55.70000076293945,2274.02001953125,2279.090087890625,2267.2099609375,2278.8701171875,19913.16015625,19918.169921875,19784.76953125,19864.08984375,3.2060999870300293,3.2899999618530273,3.2060999870300293,3.2054998874664307,2017-01-31,0.04707673090026021,1
2017-02-01,13.600000381469727,13.739999771118164,13.270000457763672,13.02967643737793,37.02051544189453,37.181087493896484,36.58340835571289,25.939014434814453,6.170000076293945,6.300000190734863,6.130000114440918,6.260000228881836,38.400001525878906,38.689998626708984,37.779998779296875,28.204519271850586,114.66000366210938,115.44999694824219,114.13999938964844,115.19999694824219,1211.9000244140625,1211.9000244140625,1197.9000244140625,1205.5999755859375,17.450000762939453,17.59000015258789,17.420000076293945,17.420000076293945,2.7179999351501465,2.7179999351501465,2.703000068664551,2.7044999599456787,8.260000228881836,8.329999923706055,8.260000228881836,8.329999923706055,55.65999984741211,55.65999984741211,55.65999984741211,55.65999984741211,2285.590087890625,2289.139892578125,2272.43994140625,2279.550048828125,19923.810546875,19967.73046875,19845.990234375,19890.939453125,3.198199987411499,3.271899938583374,3.198199987411499,3.1988000869750977,2017-02-01,-0.017403951397095052,0
2017-02-02,13.729999542236328,13.850000381469727,13.529999732971191,13.19314956665039,36.51204299926758,36.743980407714844,36.28010559082031,25.638347625732422,6.369999885559082,6.449999809265137,6.239999771118164,6.28000020980835,38.54999923706055,39.22999954223633,38.439998626708984,28.569862365722656,116.26000213623047,116.56999969482422,115.62999725341797,115.83999633789062,1209.699951171875,1224.199951171875,1208.9000244140625,1216.699951171875,17.670000076293945,17.670000076293945,17.402000427246094,17.402000427246094,2.7139999866485596,2.7139999866485596,2.6649999618530273,2.677999973297119,8.350000381469727,8.350000381469727,8.350000381469727,8.270000457763672,56.529998779296875,57.43000030517578,56.34000015258789,56.560001373291016,2276.68994140625,2283.969970703125,2271.64990234375,2280.85009765625,19858.33984375,19922.75,19831.08984375,19884.91015625,3.203700065612793,3.2704999446868896,3.203700065612793,3.2690000534057617,2017-02-02,0.012546215560925944,1
2017-02-03,13.699999809265137,13.819999694824219,13.569999694824219,13.173917770385742,35.67350769042969,35.7359504699707,35.004459381103516,24.673694610595703,6.269999980926514,6.360000133514404,6.210000038146973,6.300000190734863,39.099998474121094,39.099998474121094,38.27000045776367,28.08761215209961,115.7300033569336,116.37000274658203,115.70999908447266,116.12999725341797,1214.9000244140625,1220.5999755859375,1206.199951171875,1218.5,17.405000686645508,17.452999114990234,17.405000686645508,17.452999114990234,2.6454999446868896,2.6454999446868896,2.6070001125335693,2.609499931335449,8.020000457763672,8.100000381469727,8.020000457763672,8.069999694824219,56.83000183105469,57.290000915527344,56.38999938964844,56.810001373291016,2288.5400390625,2298.31005859375,2287.8798828125,2297.419921875,19964.2109375,20081.48046875,19964.2109375,20071.4609375,3.2100000381469727,3.248800039291382,3.20989990234375,3.246000051498413,2017-02-03,-0.0014577107738747985,0
2017-02-06,13.880000114440918,14.470000267028809,13.739999771118164,13.914348602294922,35.16503143310547,35.316680908203125,34.9420166015625,24.617319107055664,6.369999885559082,6.690000057220459,6.269999980926514,6.679999828338623,38.31999969482422,38.59000015258789,37.47999954223633,27.671123504638672,117.06999969482422,117.73999786376953,116.73999786376953,117.69999694824219,1221.9000244140625,1235.4000244140625,1218.5,1230.0,17.594999313354492,17.729999542236328,17.56999969482422,17.66699981689453,2.615000009536743,2.6454999446868896,2.615000009536743,2.6454999446868896,7.960000038146973,8.0600004196167,7.960000038146973,8.09000015258789,56.79999923706055,57.11000061035156,55.650001525878906,55.720001220703125,2294.280029296875,2296.179931640625,2288.570068359375,2292.56005859375,20025.609375,20094.94921875,20002.810546875,20052.419921875,3.1582999229431152,3.2715001106262207,3.1582999229431152,3.1575000286102295,2017-02-06,0.05620430040740265,1
2017-02-07,14.300000190734863,14.489999771118164,14.149999618530273,13.875885963439941,35.07582473754883,35.27207946777344,34.83496856689453,24.542152404785156,6.659999847412109,6.869999885559082,6.510000228881836,6.650000095367432,37.869998931884766,38.150001525878906,37.59000015258789,27.729570388793945,117.30999755859375,117.73999786376953,117.19999694824219,117.45999908447266,1234.199951171875,1236.199951171875,1228.5,1234.199951171875,17.575000762939453,17.732999801635742,17.575000762939453,17.732999801635742,2.634000062942505,2.6414999961853027,2.625999927520752,2.625999927520752,8.0600004196167,8.0600004196167,8.0600004196167,8.109999656677246,55.93000030517578,55.97999954223633,54.63999938964844,55.04999923706055,2295.8701171875,2299.39990234375,2290.159912109375,2293.080078125,20107.619140625,20155.349609375,20068.6796875,20090.2890625,3.186800003051758,3.2922000885009766,3.186800003051758,3.1819000244140625,2017-02-07,-0.0027642428657160822,0
2017-02-08,14.479999542236328,14.59000015258789,13.779999732971191,13.63548755645752,34.40678024291992,34.683319091796875,34.18376541137695,24.241485595703125,6.75,6.860000133514404,6.46999979019165,6.579999923706055,38.11000061035156,38.97999954223633,38.11000061035156,28.277587890625,118.08999633789062,118.58999633789062,117.80999755859375,118.19000244140625,1232.0999755859375,1243.9000244140625,1231.0,1237.5999755859375,17.645000457763672,17.799999237060547,17.645000457763672,17.683000564575195,2.6735000610351562,2.6735000610351562,2.6605000495910645,2.6605000495910645,8.25,8.270000457763672,8.25,8.260000228881836,54.54999923706055,55.66999816894531,54.209999084472656,55.119998931884766,2289.550048828125,2295.909912109375,2285.3798828125,2294.669921875,20049.2890625,20068.279296875,20015.330078125,20054.33984375,3.207200050354004,3.2948999404907227,3.207200050354004,3.2950000762939453,2017-02-08,-0.017324905063058393,0
2017-02-09,14.229999542236328,14.289999961853027,13.729999542236328,13.221996307373047,34.397857666015625,35.022300720214844,34.13024139404297,24.560945510864258,6.579999923706055,6.599999904632568,6.28000020980835,6.360000133514404,38.130001068115234,38.369998931884766,37.08000183105469,27.342308044433594,118.19000244140625,118.58000183105469,117.19999694824219,117.29000091552734,1239.4000244140625,1243.5,1226.9000244140625,1235.0999755859375,17.75,17.815000534057617,17.719999313354492,17.719999313354492,2.6480000019073486,2.6480000019073486,2.6480000019073486,2.6480000019073486,8.300000190734863,8.300000190734863,8.239999771118164,8.270000457763672,55.2599983215332,55.91999816894531,55.20000076293945,55.630001068115234,2296.699951171875,2311.080078125,2296.610107421875,2307.8701171875,20061.73046875,20206.359375,20061.73046875,20172.400390625,3.2084999084472656,3.285399913787842,3.2084999084472656,3.2060000896453857,2017-02-09,-0.030324639832086553,0
2017-02-10,13.640000343322754,14.1899995803833,13.640000343322754,13.616252899169922,35.396968841552734,35.896522521972656,35.32560348510742,25.11216926574707,6.260000228881836,6.699999809265137,6.230000019073486,6.659999847412109,38.58000183105469,39.5,37.56999969482422,27.79631233215332,116.68000030517578,117.86000061035156,116.66999816894531,117.5999984741211,1227.5999755859375,1234.4000244140625,1221.5,1234.4000244140625,17.579999923706055,17.96500015258789,17.579999923706055,17.91200065612793,2.677000045776367,2.7699999809265137,2.6640000343322754,2.76200008392334,8.350000381469727,8.460000038146973,8.350000381469727,8.460000038146973,55.689998626708984,56.869998931884766,55.58000183105469,56.70000076293945,2312.27001953125,2319.22998046875,2311.10009765625,2316.10009765625,20211.23046875,20298.2109375,20204.759765625,20269.369140625,3.217900037765503,3.2674999237060547,3.217900037765503,3.217900037765503,2017-02-10,0.0298182349042877,1
2017-02-13,14.039999961853027,14.289999961853027,13.619999885559082,13.347005844116211,36.15522003173828,36.25334548950195,35.79839324951172,25.32514762878418,6.579999923706055,6.659999847412109,6.440000057220459,6.480000019073486,38.43000030517578,39.06999969482422,38.31999969482422,28.294233322143555,116.7300033569336,116.94999694824219,116.1500015258789,116.80000305175781,1230.5,1231.0999755859375,1219.0,1224.4000244140625,17.899999618530273,17.899999618530273,17.804000854492188,17.804000854492188,2.7764999866485596,2.7764999866485596,2.7764999866485596,2.7764999866485596,8.550000190734863,8.619999885559082,8.5,8.510000228881836,56.77000045776367,56.79999923706055,55.43000030517578,55.59000015258789,2321.719970703125,2331.580078125,2321.419921875,2328.25,20338.5390625,20441.48046875,20322.94921875,20412.16015625,3.1982998847961426,3.2643001079559326,3.196199893951416,3.1923000812530518,2017-02-13,-0.019773946404162746,0
2017-02-14,14.100000381469727,14.220000267028809,13.569999694824219,13.18353271484375,36.00356674194336,36.13737869262695,35.611061096191406,25.350202560424805,6.630000114440918,6.639999866485596,6.309999942779541,6.449999809265137,38.459999084472656,38.75,38.279998779296875,28.286924362182617,117.51000213623047,117.55999755859375,116.37999725341797,116.93000030517578,1225.9000244140625,1233.5,1222.0999755859375,1223.9000244140625,17.871999740600586,17.959999084472656,17.871999740600586,17.871999740600586,2.75600004196167,2.759999990463257,2.7309999465942383,2.7309999465942383,8.550000190734863,8.550000190734863,8.359999656677246,8.380000114440918,55.709999084472656,56.45000076293945,55.54999923706055,55.970001220703125,2326.1201171875,2337.580078125,2322.169921875,2337.580078125,20374.220703125,20504.41015625,20374.01953125,20504.41015625,3.188999891281128,3.262700080871582,3.188999891281128,3.259000062942505,2017-02-14,-0.012247925203728416,0
2017-02-15,13.550000190734863,13.850000381469727,13.529999732971191,13.18353271484375,36.3336296081543,36.547725677490234,36.17306137084961,25.519329071044922,6.340000152587891,6.5,6.309999942779541,6.380000114440918,38.470001220703125,38.58000183105469,38.099998474121094,28.045263290405273,116.33000183105469,117.4800033569336,116.25,117.44999694824219,1225.5,1231.699951171875,1217.300048828125,1231.699951171875,17.920000076293945,17.959999084472656,17.920000076293945,17.94700050354004,2.7200000286102295,2.739000082015991,2.7200000286102295,2.7360000610351562,8.359999656677246,8.359999656677246,8.359999656677246,8.34000015258789,55.84000015258789,56.25,55.54999923706055,55.75,2335.580078125,2351.300048828125,2334.81005859375,2349.25,20504.26953125,20620.44921875,20496.029296875,20611.859375,3.2037999629974365,3.2632999420166016,3.2037999629974365,3.2014000415802,2017-02-15,0.0,0
2017-02-16,13.720000267028809,13.880000114440918,13.329999923706055,12.895052909851074,36.636932373046875,36.779659271240234,36.38715362548828,25.675928115844727,6.449999809265137,6.5,6.360000133514404,6.440000057220459,38.36000061035156,38.5,37.7400016784668,27.810955047607422,117.93000030517578,118.3499984741211,117.83000183105469,118.08000183105469,1234.5,1240.699951171875,1233.199951171875,1240.0,18.049999237060547,18.062999725341797,18.049999237060547,18.062999725341797,2.7049999237060547,2.7170000076293945,2.7009999752044678,2.7160000801086426,8.261249542236328,8.261249542236328,8.261249542236328,8.261249542236328,55.66999816894531,56.22999954223633,55.130001068115234,55.650001525878906,2349.639892578125,2351.31005859375,2338.8701171875,2347.219970703125,20627.310546875,20639.869140625,20556.830078125,20619.76953125,3.1633999347686768,3.246500015258789,3.1633999347686768,3.170799970626831,2017-02-16,-0.021881828735318187,0
